,Acrylic_k,Acrylic_SE,OC_SE,OC_k,ITO_SE,SiN_SE,SiO2_SE,Acrylic_wk,OC_wk,sodalime_w,sodalime_n,sodalime_wk,sodalime_k,ITO_2_w,ITO_2_n,ITO_2_wk,ITO_2_k,OC_LENS_n,OC_LENS_k,OC_LENS_w,OC_LENS_wk,OC_HRI_LENS_n,OC_HRI_LENS_k,OC_HRI_LENS_w,OC_HRI_LENS_wk,SiN_INFO_n,SiN_INFO_k,SiN_INFO_w,SiN_INFO_wk,ITO_INFO_n,ITO_INFO_k,ITO_INFO_w,ITO_INFO_wk,SiN_LENS_SE,ITO_LENS_SE,ITO_LENS_k,ITO_LENS_wk,SiO2_LENS_SE,SiO2_Nanya_n,SiO2_Nanya_k,SiO2_Nanya_w,SiO2_Nanya_wk,Nb2O5_Nanya_n,Nb2O5_Nanya_k,Nb2O5_Nanya_w,Nb2O5_Nanya_wk,ITO_Nanya_n,ITO_Nanya_k,ITO_Nanya_w,ITO_Nanya_wk,OC_Nanya_n,OC_Nanya_k,OC_Nanya_w,OC_Nanya_wk,SiO2_NSNT_SE,Corning1737_NSNT_SE,ITO1_Nanya_n,ITO1_Nanya_k,ITO1_Nanya_w,ITO1_Nanya_wk,ITO_LT_Nanya_n,ITO_LT_Nanya_k,ITO_LT_Nanya_w,ITO_LT_Nanya_wk,sodalime_Nanya_n,sodalime_Nanya_k,sodalime_Nanya_w,Unnamed: 68,Unnamed: 69,Nanya_sodalime_n,Nanya_sodalime_k,Nanya_sodalime_w,Nanya_sodalime_wk
35,0.0009066,,,0.0024499870000000003,,,,628.7183546,533.7358188999998,1.812,1.503801779,0.66,9.11e-07,0.456663971,1.996366,0.456663971,0.004118999999999999,1.639,0.0,302.122,302.122,1.70067383,0.0,335.0,335.0,1.909,0.0,0.6,0.6,2.30344754,0.0,0.30728,0.30728,,,0.031485714,614.2857142999999,,1.506362835,0.015729376,365.0,365.0,2.41010527,0.023013212,365.0,365.0,1.99766546,0.079386958,365.0,365.0,1.4792308,0.006116281,427.20502,427.20502,,,2.146180929,0.027955193,335,335,2.377315351,0.196262228,335,335,,,,,,1.556102,0.0,301.540192,301.540192
36,0.000766996,,,0.0021928,,,,652.351186,550.5040462999998,1.854,1.503259789,0.67,1.01e-06,0.458252686,1.994863,0.458252686,0.004024,1.6378,0.0,303.723,303.723,1.69955142,0.0,336.0,336.0,1.908,0.0,0.61,0.61,2.29504418,0.0,0.30887,0.30887,,,0.031008163,620.4081633,,1.506387059,0.015512931,366.0,366.0,2.407718341,0.022947329,366.0,366.0,1.99679821,0.07960914,366.0,366.0,1.4789956,0.006101496,428.67682,428.67682,,,2.143900796,0.027271685,336,336,2.37296641,0.188599099,336,336,,,,,,1.555619,0.0,303.12973,303.12973
37,0.00069751,,,0.001865415,,,,670.9197958,570.6484467,1.897,1.502696989,0.68,1.1e-06,0.4598414000000001,1.993375,0.4598414000000001,0.003934,1.6361,0.0,305.324,305.324,1.69844763,0.0,337.0,337.0,1.907,0.0,0.62,0.62,2.28678728,0.0,0.31046,0.31046,,,0.030530612,626.5306122000002,,1.50640757,0.015301593,367.0,367.0,2.405346345,0.022881258,367.0,367.0,1.995906201,0.079827049,367.0,367.0,1.4787627,0.006086746,430.15878,430.15878,,,2.1416855,0.026616477000000003,337,337,2.368790856,0.181303827,337,337,,,,,,1.55514,0.0,304.719269,304.719269
38,0.000557758,,,0.001678647,,,,691.4016033,588.7670369,1.94,1.502125867,0.69,1.16e-06,0.461430084,1.991902,0.461430084,0.003847,1.6349,0.0,306.9240000000001,306.9240000000001,1.69736156,0.0,338.0,338.0,1.905,0.0,0.63,0.63,2.27868456,0.0,0.31205,0.31205,,,0.030053061,632.6530612,,1.50642448,0.015095204,368.0,368.0,2.402989175,0.022815017000000003,368.0,368.0,1.994990135,0.08004067299999999,368.0,368.0,1.4785323,0.0060720340000000005,431.65097,431.65097,,,2.139530083,0.025988004,338,338,2.364780829,0.174351318,338,338,,,,,,1.554665,0.0,306.308777,306.308777
39,0.000534939,,,0.001468465,,,,704.9060168999997,607.6734084,1.983,1.501546132,0.7,1.23e-06,0.463018738,1.990445,0.463018738,0.003764,1.6339,0.0,308.525,308.525,1.69629241,0.0,339.0,339.0,1.904,0.0,0.64,0.64,2.27074208,0.0,0.31365,0.31365,,,0.02957551,638.7755102000001,,1.506437899,0.014893611,369.0,369.0,2.400646725,0.022748623,369.0,369.0,1.994050699,0.08025,369.0,369.0,1.4783043,0.006057355,433.15366,433.15366,,,2.137429936,0.025384807,339,339,2.360928529,0.16771846199999998,339,339,,,,,,1.554195,0.0,307.898285,307.898285
40,0.000488948,,,0.001258393,,,,724.3748939,628.9430477999998,2.026,1.500957522,0.71,1.35e-06,0.464607361,1.989001,0.464607361,0.003684,1.6336,0.0,310.126,310.126,1.69523941,0.0,340.0,340.0,1.903,0.0,0.65,0.65,2.26296411,0.0,0.31524,0.31524,,,0.029097959,644.8979592000002,,1.50644793,0.014696667,370.0,370.0,2.39831889,0.022682093,370.0,370.0,1.99308856,0.080455024,370.0,370.0,1.4780786,0.006042712,434.6668,434.6668,,,2.135380775,0.024805527,340,340,2.35722626,0.16138396300000002,340,340,,,,,,1.553729,0.0,309.4877620000001,309.48776200000003
41,0.000419595,,,0.001095426,,,,745.7569179999997,654.4890262,2.069,1.500359805,0.72,1.47e-06,0.466195984,1.987571,0.466195984,0.003608,1.6339,0.0,311.7270000000001,311.7270000000001,1.69420189,0.0,341.0,341.0,1.902,0.0,0.66,0.66,2.25535349,0.0,0.31683,0.31683,,,0.028620408,651.0204082,,1.506454675,0.014504232,371.0,371.0,2.396005566,0.022615443,371.0,371.0,1.99210437,0.080655737,371.0,371.0,1.4778553,0.006028105,436.19052,436.19052,,,2.133378616,0.024248897,341,341,2.353666466,0.15532818199999998,341,341,,,,,,1.553268,0.0,311.077209,311.077209
42,0.000396929,,,0.000979369,,,,762.524892,680.1474905,2.112,1.499752769,0.73,1.59e-06,0.467784576,1.986155,0.467784576,0.003535,1.6342,0.0,313.328,313.328,1.69317922,0.0,342.0,342.0,1.901,0.0,0.67,0.67,2.24791192,0.0,0.31842,0.31842,,,0.028142857,657.1428571,,1.50645823,0.01431617,372.0,372.0,2.393706649,0.022548689,372.0,372.0,1.99109876,0.080852135,372.0,372.0,1.4776343,0.006013533000000001,437.725,437.725,,,2.131419752,0.023713729,342,342,2.350241757,0.149532992,342,342,,,,,,1.5528110000000002,0.0,312.666656,312.666656
43,0.000351017,,,0.000933114,,,,783.6818176,693.9895391,2.155,1.499136224,0.74,1.71e-06,0.469373138,1.984752,0.469373138,0.003465,1.6337,0.0,314.9290000000001,314.9290000000001,1.69217082,0.0,343.0,343.0,1.9,0.0,0.68,0.68,2.24064001,0.0,0.32001,0.32001,,,0.027665306,663.2653061000002,,1.5064586880000002,0.014132348,373.0,373.0,2.391422036,0.022481846,373.0,373.0,1.990072349,0.081044215,373.0,373.0,1.4774157,0.005998996,439.27032,439.27032,,,2.129500738,0.023198916,343,343,2.346944929,0.143981653,343,343,,,,,,1.552358,0.0,314.256073,314.256073
44,0.000328415,,,0.0007700469999999999,,,,801.8002305,717.3973227000001,2.198,1.49851,0.75,1.83e-06,0.47096167,1.983362,0.47096167,0.0033979999999999995,1.6324,0.0,316.529,316.529,1.69117617,0.0,344.0,344.0,1.9,0.0,0.69,0.69,2.23353796,0.0,0.32161,0.32161,,,0.027187755,669.3877551,,1.506456139,0.013952641000000002,374.0,374.0,2.389151626,0.022414928,374.0,374.0,1.989025737,0.081231977,374.0,374.0,1.4771993,0.005984495,440.82657,440.82657,,,2.127618364,0.022703421,344,344,2.343768978,0.138658697,344,344,,,,,,1.551909,0.0,315.845459,315.845459
45,0.000282619,,,0.00067713,,,,825.4329606000001,736.4161042000003,2.241,1.497873941,0.76,1.96e-06,0.472550201,1.981985,0.472550201,0.003334,1.6312,0.0,318.13,318.13,1.69019477,0.0,345.0,345.0,1.899,0.0,0.7,0.7,2.22660502,0.0,0.3232,0.3232,,,0.026710204,675.5102041,,1.50645067,0.013776927,375.0,375.0,2.386895316,0.022347951,375.0,375.0,1.987959509,0.081415422,375.0,375.0,1.4769852,0.0059700280000000005,442.3939,442.3939,,,2.125769649,0.02222627,345,345,2.340707106,0.13354982,345,345,,,,,,1.551465,0.0,317.434845,317.434845
46,,,,0.000607808,,,,,758.4733476,2.283,1.497243046,0.77,2.09e-06,0.474138672,1.98062,0.474138672,0.003272,1.6293,0.0,319.731,319.731,1.68922619,0.0,346.0,346.0,1.898,0.0,0.71,0.71,2.21984006,0.0,0.32479,0.32479,,,0.026232653,681.6326531000002,,1.506442364,0.013605087,376.0,376.0,2.384653007,0.022280927,376.0,376.0,1.986874237,0.081594553,376.0,376.0,1.4767734,0.005955596999999999,443.97235,443.97235,,,2.123951815,0.021766553,346,346,2.337752731,0.128641791,346,346,,,,,,1.551025,0.0,319.0242,319.0242
47,,,,0.000561469,,,,,770.5148111000003,2.326,1.496587146,0.78,2.21e-06,0.475727112,1.979266,0.475727112,0.003214,1.6278,0.0,321.332,321.332,1.6882700000000002,0.0,347.0,347.0,1.897,0.0,0.72,0.72,2.21324163,0.0,0.32638,0.32638,,,0.025755102,687.755102,,1.506431302,0.013437009,377.0,377.0,2.382424599,0.022213871,377.0,377.0,1.985770476,0.081769374,377.0,377.0,1.4765638,0.0059412,445.5622,445.5622,,,2.122162279,0.021323415,347,347,2.334899489,0.123922368,347,347,,,,,,1.550589,0.0,320.613525,320.613525
48,,,,0.000468615,,,,,790.8840313999997,2.369,1.495921029,0.79,2.35e-06,0.477315521,1.977924,0.477315521,0.003157,1.6265,0.0,322.932,322.932,1.68732582,0.0,348.0,348.0,1.897,0.0,0.73,0.73,2.20680801,0.0,0.32797,0.32797,,,0.025277551,693.8775509999997,,1.506417563,0.013272582,378.0,378.0,2.380209992,0.022146794,378.0,378.0,1.984648766,0.081939892,378.0,378.0,1.4763565,0.005926839000000001,447.1634,447.1634,,,2.120398637,0.020896052,348,348,2.332141232,0.11938022,348,348,,,,,,1.550158,0.0,322.2028200000001,322.20282000000003
49,,,,0.00047022,,,,,825.0951482,2.412,1.495244589,0.8,2.48e-06,0.478903961,1.976594,0.478903961,0.003104,1.6251,0.0,324.533,324.533,1.6863933,0.0,349.0,349.0,1.896,0.0,0.74,0.74,2.20053745,0.0,0.32957,0.32957,,,0.0248,700.0,,1.50640122,0.013111701000000002,379.0,379.0,2.378009088,0.02207971,379.0,379.0,1.983509637,0.08210611400000001,379.0,379.0,1.4761513000000002,0.005912511,448.7762,448.7762,,,2.118658653,0.020483709,349,349,2.32947203,0.115004854,349,349,,,,,,1.5497299999999998,0.0,323.792114,323.792114
50,,,,,,,,,,,,,,,,,,1.6239,0.0,326.134,326.134,1.68547212,0.0,350.0,350.0,1.895,0.0,0.75,0.75,2.19442784,0.0,0.33116,0.33116,,,,,,1.506382348,0.012954263,380.0,380.0,2.375821789,0.022012629,380.0,380.0,1.982353601,0.08226805200000001,380.0,380.0,1.4759483,0.0058982190000000006,450.40063,450.40063,,,2.116940248,0.020085677,350,350,2.326886168,0.11078656,350,350,,,,,,1.549307,0.0,325.381409,325.38140899999996
51,,,,,,,,,,,,,,,,,,1.6227,0.0,327.7340000000001,327.7340000000001,1.68456195,0.0,351.0,351.0,1.895,0.0,0.76,0.76,2.18847739,0.0,0.33275,0.33275,,,,,,1.5063610159999998,0.012800171,381.0,381.0,2.373647999,0.021945565,381.0,381.0,1.98118116,0.082425715,381.0,381.0,1.4757476,0.005883961,452.03693,452.03693,,,2.115241484,0.019701286,351,351,2.324378141,0.106716348,351,351,,,,,,1.5488879999999998,0.0,326.970642,326.970642
52,,,,,,,,,,,,,,,,,,1.6214,0.0,329.335,329.335,1.68366252,0.0,352.0,352.0,1.894,0.0,0.77,0.77,2.18268445,0.0,0.33434,0.33434,,,,,,1.5063372940000002,0.012649329,382.0,382.0,2.37148762,0.021878528,382.0,382.0,1.979992801,0.082579116,382.0,382.0,1.4755491000000005,0.005869737,453.68512,453.68512,,,2.113560563,0.019329907,352,352,2.321942653,0.102785898,352,352,,,,,,1.548473,0.0,328.559845,328.559845
53,,,,,,,,,,,,,,,,,,1.6205,0.0,330.935,330.935,1.68277356,0.0,353.0,353.0,1.893,0.0,0.78,0.78,2.17704736,0.0,0.33593,0.33593,,,,,,1.506311246,0.012501646000000002,383.0,383.0,2.369340558,0.021811529,383.0,383.0,1.978789001,0.08272827,383.0,383.0,1.4753526,0.005855549,455.34537,455.34537,,,2.111895812,0.018970947,353,353,2.3195746130000003,0.098987516,353,353,,,,,,1.548062,0.0,330.149017,330.149017
54,,,,,,,,,,,,,,,,,,1.6191,0.0,332.536,332.536,1.68189482,0.0,354.0,354.0,1.893,0.0,0.79,0.79,2.17156519,0.0,0.33752,0.33752,,,,,,1.506282937,0.012357032,384.0,384.0,2.367206717,0.021744578,384.0,384.0,1.977570223,0.082873193,384.0,384.0,1.4751583,0.005841394000000001,457.01782,457.01782,,,2.110245674,0.018623845,354,354,2.317269128,0.095314087,354,354,,,,,,1.547655,0.0,331.73822,331.73822
55,,,,,,,,,,,,,,,,,,1.6173,0.0,334.136,334.136,1.68102605,0.0,355.0,355.0,1.892,0.0,0.8,0.8,2.16623741,0.0,0.33912,0.33912,,,,,,1.506252428,0.012215402,385.0,385.0,2.365086003,0.021677686,385.0,385.0,1.976336919,0.083013902,385.0,385.0,1.4749662,0.005827273000000001,458.70258,458.70258,,,2.108608705,0.018288074,355,355,2.315021503,0.091759043,355,355,,,,,,1.547252,0.0,333.327332,333.32733199999996
56,,,,,,,,,,,,,,,,,,1.6166,0.0,335.737,335.737,1.68016704,0.0,356.0,356.0,1.892,0.0,0.81,0.81,2.16106461,0.0,0.34071,0.34071,,,,,,1.506219781,0.012076673,386.0,386.0,2.362978323,0.021610862,386.0,386.0,1.97508953,0.083150415,386.0,386.0,1.4747761,0.005813186999999999,460.39984,460.39984,,,2.106983561,0.017963132,356,356,2.312827235,0.088316321,356,356,,,,,,1.546852,0.0,334.916443,334.916443
57,,,,,,,,,,,,,,,,,,1.6155,0.0,337.337,337.337,1.67931757,0.0,357.0,357.0,1.891,0.0,0.82,0.82,2.1560493,0.0,0.3423,0.3423,,,,,,1.506185052,0.011940765,387.0,387.0,2.360883583,0.021544115,387.0,387.0,1.973828485,0.083282752,387.0,387.0,1.4745882,0.005799135,462.1097,462.1097,,,2.105368995,0.01764855,357,357,2.310682007,0.084980335,357,357,,,,,,1.546457,0.0,336.505554,336.505554
58,,,,,,,,,,,,,,,,,,1.6145,0.0,338.9380000000001,338.9380000000001,1.67847746,0.0,358.0,358.0,1.891,0.0,0.83,0.83,2.15119877,0.0,0.34389000000000003,0.34389000000000003,,,,,,1.5061483,0.011807601,388.0,388.0,2.358801692,0.021477455,388.0,388.0,1.972554203,0.083410935,388.0,388.0,1.4744023000000002,0.005785116,463.83234,463.83234,,,2.10376385,0.017343879,358,358,2.308581692,0.081745948,358,358,,,,,,1.546066,0.0,338.094604,338.094604
59,,,,,,,,,,,,,,,,,,1.6137,0.0,340.538,340.538,1.6776465,0.0,359.0,359.0,1.89,0.0,0.84,0.84,2.14653759,0.0,0.34548,0.34548,,,,,,1.5061095780000002,0.011677106,389.0,389.0,2.356732557,0.02141089,389.0,389.0,1.971267091,0.083534985,389.0,389.0,1.4742185,0.005771131,465.5678,465.5678,,,2.102167053,0.017048698,359,359,2.306522345,0.07860844,359,359,,,,,,1.545679,0.0,339.683655,339.683655
60,,,,,,,,,,,,,,,,,,1.6127,0.0,342.139,342.139,1.67682452,0.0,360.0,360.0,1.89,0.0,0.85,0.85,2.14204552,0.0,0.34708,0.34708,,,,,,1.5060689390000002,0.011549207,390.0,390.0,2.354676089,0.021344428,390.0,390.0,1.969967549,0.083654927,390.0,390.0,1.4740367,0.005757181,467.31635,467.31635,,,2.100577609,0.016762607,360,360,2.304500199,0.07556349,360,360,,,,,,1.545295,0.0,341.272644,341.272644
61,,,,,,,,,,,,,,,,,,1.6117,0.0,343.73900000000015,343.73900000000015,1.67601136,0.0,361.0,361.0,1.889,0.0,0.86,0.86,2.13769101,0.0,0.34867,0.34867,,,,,,1.506026436,0.011423836,391.0,391.0,2.352632195,0.021278077000000003,391.0,391.0,1.968655964,0.083770785,391.0,391.0,1.473857,0.0057432640000000005,469.07806,469.07806,,,2.098994594,0.016485226999999998,361,361,2.302511672,0.072607144,361,361,,,,,,1.544915,0.0,342.861633,342.861633
62,,,,,,,,,,,,,,,,,,1.6107,0.0,345.339,345.339,1.67520684,0.0,362.0,362.0,1.889,0.0,0.87,0.87,2.13345877,0.0,0.35026,0.35026,,,,,,1.505982119,0.011300924,392.0,392.0,2.350600788,0.021211846,392.0,392.0,1.967332714,0.083882585,392.0,392.0,1.4736793,0.00572938,470.85312000000016,470.85312000000016,,,2.097417156,0.016216196999999998,362,362,2.300553357,0.069735801,362,362,,,,,,1.544539,0.0,344.450623,344.450623
63,,,,,,,,,,,,,,,,,,1.61,0.0,346.94,346.94,1.67441082,0.0,363.0,363.0,1.889,0.0,0.88,0.88,2.12933779,0.0,0.35185,0.35185,,,,,,1.505936037,0.011180406,393.0,393.0,2.348581778,0.021145742,393.0,393.0,1.96599817,0.083990354,393.0,393.0,1.4735036,0.00571553,472.64166,472.64166,,,2.095844505,0.015955178,363,363,2.298622024,0.066946191,363,363,,,,,,1.544167,0.0,346.0395200000001,346.03952000000004
64,,,,,,,,,,,,,,,,,,1.6092,0.0,348.54,348.54,1.67362315,0.0,364.0,364.0,1.888,0.0,0.89,0.89,2.12531947,0.0,0.35344000000000003,0.35344000000000003,,,,,,1.505888236,0.011062219,394.0,394.0,2.346575076,0.021079771,394.0,394.0,1.96465269,0.08409412,394.0,394.0,1.4733298,0.005701714,474.44385,474.44385,,,2.094275911,0.015701846000000002,364,364,2.296714625,0.064235352,364,364,,,,,,1.543798,0.0,347.628418,347.628418
65,,,,,,,,,,,,,,,,,,1.6081,0.0,350.14,350.14,1.67284369,0.0,365.0,365.0,1.888,0.0,0.9,0.9,2.12139667,0.0,0.35504,0.35504,,,,,,1.5058387640000002,0.010946302,395.0,395.0,2.344580595,0.021013941,395.0,395.0,1.963296626,0.084193912,395.0,395.0,1.473158,0.005687930999999999,476.25983,476.25983,,,2.092710699,0.015455892,365,365,2.294828285,0.061600615,365,365,,,,,,1.543433,0.0,349.2173160000001,349.21731600000004
66,,,,,,,,,,,,,,,,,,1.6077,0.0,351.74,351.74,1.67207231,0.0,366.0,366.0,1.888,0.0,0.91,0.91,2.1175633,0.0,0.35663,0.35663,,,,,,1.505787665,0.010832594,396.0,396.0,2.3425982480000003,0.020948258,396.0,396.0,1.961930321,0.08428976099999999,396.0,396.0,1.4729882,0.005674182,478.08975,478.08975,,,2.091148249,0.015217026000000003,366,366,2.292960313,0.059039583,366,366,,,,,,1.543072,0.0,350.806152,350.806152
67,,,,,,,,,,,,,,,,,,1.606,0.0,353.34,353.34,1.67130887,0.0,367.0,367.0,1.887,0.0,0.92,0.92,2.11381409,0.0,0.35822,0.35822,,,,,,1.5057349830000002,0.01072104,397.0,397.0,2.3406279480000003,0.020882728,397.0,397.0,1.960554109,0.08438169599999999,397.0,397.0,1.4728203000000002,0.005660465999999999,479.93378,479.93378,,,2.089587987,0.014984969,367,367,2.291108195,0.056550118,367,367,,,,,,1.542714,0.0,352.3949580000001,352.39495800000003
68,,,,,,,,,,,,,,,,,,1.605,0.0,354.941,354.941,1.67055326,0.0,368.0,368.0,1.887,0.0,0.93,0.93,2.11014433,0.0,0.35981,0.35981,,,,,,1.505680761,0.010611584,398.0,398.0,2.33866961,0.020817358,398.0,398.0,1.959168316,0.08446974900000001,398.0,398.0,1.4726543,0.005646782,481.79208,481.79208,,,2.0880293880000003,0.014759457,368,368,2.2892695990000003,0.054130319,368,368,,,,,,1.542359,0.0,353.983734,353.98373399999997
69,,,,,,,,,,,,,,,,,,1.6049,0.0,356.541,356.541,1.66980536,0.0,369.0,369.0,1.887,0.0,0.94,0.94,2.10654969,0.0,0.3614,0.3614,,,,,,1.505625039,0.010504171,399.0,399.0,2.336723148,0.020752153,399.0,399.0,1.95777326,0.084553954,399.0,399.0,1.4724903,0.005633132,483.6649,483.6649,,,2.086471966,0.01454024,369,369,2.2874423740000003,0.051778509,369,369,,,,,,1.542009,0.0,355.572479,355.572479
70,,,,,,,,,,,,,,,,,,1.6041,0.0,358.141,358.141,1.66906504,0.0,370.0,370.0,1.886,0.0,0.95,0.95,2.10302647,0.0,0.36299,0.36299,,,,,,1.505567858,0.010398749,400.0,400.0,2.334788478,0.020687119,400.0,400.0,1.956369252,0.084634343,400.0,400.0,1.4723282,0.005619515,485.55225,485.55225,,,2.084915279,0.014327077,370,370,2.285624555,0.049493215,370,370,,,,,,1.541661,0.0,357.161194,357.16119399999997
71,,,,,,,,,,,,,,,,,,1.6035,0.0,359.741,359.741,1.66833222,0.0,371.0,371.0,1.886,0.0,0.96,0.96,2.09957119,0.0,0.36459,0.36459,,,,,,1.505509257,0.01029527,401.0,401.0,2.332865516,0.020622261,401.0,401.0,1.954956594,0.08471095099999999,401.0,401.0,1.472168,0.005605931,487.45444,487.45444,,,2.08335892,0.014119741000000003,371,371,2.283814362,0.047273152,371,371,,,,,,1.541317,0.0,358.749908,358.749908
72,,,,,,,,,,,,,,,,,,1.6028,0.0,361.341,361.341,1.66760677,0.0,372.0,372.0,1.886,0.0,0.97,0.97,2.09618057,0.0,0.36618,0.36618,,,,,,1.505449276,0.010193682,402.0,402.0,2.3309541780000003,0.020557585,402.0,402.0,1.953535582,0.08478381199999999,402.0,402.0,1.4720095,0.005592379000000001,489.37158,489.37158,,,2.081802518,0.013918015,372,372,2.282010198,0.045117209000000005,372,372,,,,,,1.540977,0.0,360.338562,360.338562
73,,,,,,,,,,,,,,,,,,1.6021,0.0,362.941,362.941,1.66688861,0.0,373.0,373.0,1.885,0.0,0.98,0.98,2.09285183,0.0,0.36777,0.36777,,,,,,1.50538795,0.01009394,403.0,403.0,2.329054382,0.020493094,403.0,403.0,1.952106505,0.08485296199999999,403.0,403.0,1.471853,0.005578861,491.3038,491.3038,,,2.080245735,0.013721692,373,373,2.280210655,0.043024426,373,373,,,,,,1.54064,0.0,361.927185,361.927185
74,,,,,,,,,,,,,,,,,,1.6013,0.0,364.541,364.541,1.66617763,0.0,374.0,374.0,1.885,0.0,0.99,0.99,2.08958211,0.0,0.36936,0.36936,,,,,,1.505325316,0.009995997,404.0,404.0,2.327166046,0.020428795,404.0,404.0,1.950669644,0.084918437,404.0,404.0,1.4716983,0.005565375,493.25146,493.25146,,,2.078688263,0.013530573,374,374,2.278414511,0.040993984,374,374,,,,,,1.540306,0.0,363.515778,363.51577799999995
75,,,,,,,,,,,,,,,,,,1.6005,0.0,366.141,366.141,1.66547374,0.0,375.0,375.0,1.885,0.0,1.0,1.0,2.08636899,0.0,0.37095,0.37095,,,,,,1.50526141,0.009899809,405.0,405.0,2.325289087,0.02036469,405.0,405.0,1.949225275,0.08498027300000001,405.0,405.0,1.4715453,0.005551922,495.2145,495.2145,,,2.077129824,0.01334447,375,375,2.276620729,0.03902518,375,375,,,,,,1.539975,0.0,365.10434,365.10434
76,,,,,,,,,,,,,,,,,,1.5997,0.0,367.741,367.741,1.66477685,0.0,376.0,376.0,1.885,0.0,1.01,1.01,2.08321014,0.0,0.37254,0.37254,,,,,,1.505196267,0.009805332,406.0,406.0,2.323423426,0.020300785,406.0,406.0,1.947773666,0.085038509,406.0,406.0,1.4713943,0.005538501,497.1933,497.1933,,,2.075570167,0.013163204,376,376,2.274828456,0.037117417,376,376,,,,,,1.539648,0.0,366.692871,366.69287099999997
77,,,,,,,,,,,,,,,,,,1.5991,0.0,369.34,369.34,1.66408688,0.0,377.0,377.0,1.884,0.0,1.02,1.02,2.08010332,0.0,0.37414,0.37414,,,,,,1.505129919,0.009712525,407.0,407.0,2.321568981,0.020237084,407.0,407.0,1.946315079,0.08509318099999999,407.0,407.0,1.471245,0.005525112,499.18800000000016,499.18800000000016,,,2.074009064,0.012986603,377,377,2.273037022,0.035270182000000004,377,377,,,,,,1.539324,0.0,368.281372,368.28137200000003
78,,,,,,,,,,,,,,,,,,1.5988,0.0,370.94,370.94,1.66340373,0.0,378.0,378.0,1.884,0.0,1.03,1.03,2.07704647,0.0,0.37573,0.37573,,,,,,1.5050624,0.009621348,408.0,408.0,2.319725672,0.02017359,408.0,408.0,1.94484977,0.085144328,408.0,408.0,1.4710976,0.005511757,501.19867,501.19867,,,2.072446313,0.012814501,378,378,2.271245935,0.033483031,378,378,,,,,,1.539003,0.0,369.869812,369.869812
79,,,,,,,,,,,,,,,,,,1.5977,0.0,372.54,372.54,1.66272734,0.0,379.0,379.0,1.884,0.0,1.04,1.04,2.07403771,0.0,0.37732,0.37732,,,,,,1.504993742,0.009531761,409.0,409.0,2.317893422,0.020110307,409.0,409.0,1.943377988,0.08519198800000001,409.0,409.0,1.4709518,0.0054984330000000005,503.22574,503.22574,,,2.070881733,0.012646742,379,379,2.269454877,0.031755572,379,379,,,,,,1.538685,0.0,371.458252,371.458252
80,,,,,,,,,,,,,,,,,,1.5971,0.0,374.14,374.14,1.66205762,0.0,380.0,380.0,1.884,0.0,1.05,1.05,2.07107518,0.0,0.37891,0.37891,,,,,,1.504923975,0.009443726,410.0,410.0,2.31607215,0.020047238,410.0,410.0,1.941899979,0.085236201,410.0,410.0,1.4708078000000002,0.005485141,505.26913,505.26913,,,2.069315163,0.012483176,380,380,2.2676637000000004,0.030087447000000007,380,380,,,,,,1.538371,0.0,373.046631,373.046631
81,,,,,,,,,,,,,,,,,,1.5971,0.0,375.74,375.74,1.6613945,0.0,381.0,381.0,1.883,0.0,1.06,1.06,2.06815721,0.0,0.3805,0.3805,,,,,,1.5048531319999998,0.009357205,411.0,411.0,2.31426178,0.019984387,411.0,411.0,1.940415979,0.08527700699999999,411.0,411.0,1.4706656,0.005471882,507.32928,507.32928,,,2.067746462,0.012323659,381,381,2.2658724180000003,0.028478317000000006,381,381,,,,,,1.538059,0.0,374.63501,374.63501
82,,,,,,,,,,,,,,,,,,1.5958,0.0,377.339,377.339,1.66073791,0.0,382.0,382.0,1.883,0.0,1.07,1.07,2.06528218,0.0,0.3821,0.3821,,,,,,1.50478124,0.009272164,412.0,412.0,2.312462232,0.019921758,412.0,412.0,1.938926223,0.085314445,412.0,412.0,1.470525,0.005458654,509.4063,509.4063,,,2.066175508,0.012168053,382,382,2.264081198,0.026927848,382,382,,,,,,1.537751,0.0,376.223328,376.223328
83,,,,,,,,,,,,,,,,,,1.5951,0.0,378.939,378.939,1.66008778,0.0,383.0,383.0,1.883,0.0,1.08,1.08,2.06244853,0.0,0.38369,0.38369,,,,,,1.50470833,0.009188566,413.0,413.0,2.310673432,0.019859352,413.0,413.0,1.937430937,0.085348555,413.0,413.0,1.4703863,0.005445459000000001,511.50034000000005,511.50034000000005,,,2.0646021930000003,0.012016227,383,383,2.262290354,0.025435693,383,383,,,,,,1.537446,0.0,377.811615,377.811615
84,,,,,,,,,,,,,,,,,,1.5948,0.0,380.539,380.539,1.65944403,0.0,384.0,384.0,1.883,0.0,1.09,1.09,2.05965483,0.0,0.38528,0.38528,,,,,,1.50463443,0.009106379,414.0,414.0,2.308895301,0.019797173,414.0,414.0,1.935930343,0.085379378,414.0,414.0,1.470249,0.005432296,513.6117,513.6117,,,2.063026426,0.011868054,384,384,2.260500335,0.02400148,384,384,,,,,,1.537143,0.0,379.399841,379.39984100000004
